date,open,high,low,close,volume,vwap
09/11/2013 09:12:16,1680.25,1680.5,1679.25,1679.5,21209,1679.915767
09/11/2013 09:15:31,1679.5,1681,1679.25,1679.25,21222,1679.918822
09/11/2013 09:18:51,1679.25,1680.25,1678.5,1679,21216,1679.17528
09/11/2013 09:21:57,1679,1679.5,1677.75,1678,21238,1678.652851
09/11/2013 09:27:59,1678.25,1679,1678,1678.75,21232,1678.434545
09/11/2013 09:34:08,1678.75,1679.25,1677.75,1679,21207,1678.557894
09/11/2013 09:37:25,1679,1680,1678.75,1679,21247,1679.447922
09/11/2013 09:45:58,1679,1680,1678.75,1679.25,21219,1679.343996
09/11/2013 09:53:31,1679.25,1679.5,1678.25,1679.5,21222,1679.002474
09/11/2013 10:00:19,1679.5,1680.25,1679,1680.25,21209,1679.732649
09/11/2013 10:06:03,1680.25,1680.75,1680,1680.25,21216,1680.379961
09/11/2013 10:11:15,1680.25,1681.75,1680,1681.5,21208,1681.053081
09/11/2013 10:16:50,1681.5,1682.25,1681.25,1681.75,21190,1681.749929
09/11/2013 10:23:46,1681.75,1682.25,1681,1681.75,21194,1681.556596
09/11/2013 10:29:29,1681.75,1682.25,1681.5,1681.75,21184,1681.781132
09/11/2013 10:32:28,1681.75,1683.25,1681.5,1683.25,21178,1682.360775
09/11/2013 10:33:53,1683.25,1684.5,1683.25,1683.5,21175,1683.764144
09/11/2013 10:37:31,1683.5,1685.25,1683.5,1685.25,21164,1684.308968
09/11/2013 10:39:48,1685.25,1685.75,1684.5,1684.75,21124,1685.120171
09/11/2013 10:48:04,1684.75,1685,1684.25,1685,21182,1684.633474
09/11/2013 10:55:41,1685,1685,1684,1684.5,21152,1684.411569
09/11/2013 11:02:18,1684.5,1684.75,1683.75,1683.75,21145,1684.43035
09/11/2013 11:08:31,1683.75,1684.5,1683.5,1684.25,21177,1684.015618
09/11/2013 11:14:39,1684.25,1685.25,1684,1685,21159,1684.550357
09/11/2013 11:19:22,1685,1685.5,1684.75,1685.25,21138,1684.961479
09/11/2013 11:26:04,1685.25,1685.5,1684.5,1684.75,21073,1684.892078
09/11/2013 11:30:02,1684.75,1686,1684.25,1686,21225,1685.024653
09/11/2013 11:38:35,1686,1686.25,1684.75,1685.25,21165,1685.401394
09/11/2013 11:48:22,1685.25,1685.75,1684.5,1684.75,21146,1685.133737
09/11/2013 11:57:06,1684.75,1686,1684.5,1685.5,21088,1685.366796
09/11/2013 12:07:58,1685.5,1686.25,1685.25,1685.25,21203,1685.639709
09/11/2013 12:13:29,1685.25,1685.5,1684.75,1685.25,21141,1685.235975
09/11/2013 12:24:54,1685.25,1685.75,1684.75,1685.25,21154,1685.190638
09/11/2013 12:32:56,1685.25,1686.75,1685,1686.75,21140,1685.92921
09/11/2013 12:39:05,1686.75,1687.5,1686.25,1686.5,21122,1686.896033
09/11/2013 12:48:43,1686.5,1687.5,1686.5,1687.25,21130,1687.039837
09/11/2013 12:59:49,1687.25,1687.25,1686.5,1686.75,21082,1686.910362
09/11/2013 13:12:10,1686.75,1687.75,1686.5,1686.5,20982,1686.986167
09/11/2013 13:20:17,1686.5,1686.75,1685.75,1686,21319,1686.332931
09/11/2013 13:29:44,1686,1686.75,1685.5,1686.25,21112,1686.04694
09/11/2013 13:39:53,1686.25,1686.75,1686,1686.25,21161,1686.441921
09/11/2013 13:53:04,1686.25,1687,1685.75,1685.75,21133,1686.38667
09/11/2013 14:01:37,1685.75,1686.25,1685,1685.75,21143,1685.594499
09/11/2013 14:09:20,1685.75,1686.25,1685.25,1685.5,21143,1685.705907
09/11/2013 14:17:36,1685.5,1685.75,1685,1685,21146,1685.365258
09/11/2013 14:28:45,1685,1685.5,1684.5,1685,21122,1685.007658
09/11/2013 14:37:09,1685,1685.5,1684.25,1685,21182,1684.826539
09/11/2013 14:45:15,1685,1686,1684.75,1685.75,21117,1685.365357
09/11/2013 14:51:27,1685.75,1685.75,1684.5,1685.25,21173,1685.193123
09/11/2013 14:58:19,1685.5,1687,1684.75,1686.75,21142,1685.939658
09/11/2013 14:59:49,1686.75,1687.75,1686.75,1687.5,21103,1687.31255
09/11/2013 15:00:10,1687.5,1688.5,1687.25,1688,21116,1688.1344
09/11/2013 15:02:48,1688.25,1688.25,1687.5,1688.25,21116,1688.018635
09/11/2013 15:10:57,1688.25,1688.5,1687.75,1688.5,21112,1688.206885
09/11/2013 15:59:49,1688.25,1690,1688.25,1690,20805,1688.823949
09/11/2013 20:12:23,1690,1690.5,1687.5,1688.25,21396,1689.053328
09/12/2013 01:15:44,1688.25,1690,1687.25,1687.5,21094,1688.188821
09/12/2013 03:14:11,1687.5,1688.25,1686.75,1687.5,21140,1687.512382
09/12/2013 04:34:22,1687.5,1687.75,1685.25,1685.75,21137,1686.536074
09/12/2013 06:05:48,1685.75,1687.75,1685.25,1687.5,21128,1686.652736
09/12/2013 06:58:49,1687.5,1688.75,1686.75,1688.75,21118,1687.842717
09/12/2013 07:33:52,1688.75,1689.5,1687,1687.5,21110,1688.303209
09/12/2013 08:25:41,1687.5,1689,1687.25,1687.5,21106,1688.15267
09/12/2013 08:31:26,1687.5,1689,1687,1688.5,21115,1687.949372
09/12/2013 08:36:09,1688.5,1688.75,1686.75,1687.5,21122,1687.622976
09/12/2013 08:38:53,1687.5,1687.5,1685.5,1685.75,21132,1686.399548
09/12/2013 08:42:01,1685.75,1686.75,1685,1685.5,21124,1685.821589
09/12/2013 08:47:31,1685.5,1687.25,1685.25,1687,21132,1686.169009
09/12/2013 08:51:33,1687,1687.5,1686.25,1686.75,21147,1686.903119
09/12/2013 08:58:04,1686.75,1688,1686.25,1687.75,21116,1687.291532
09/12/2013 09:06:29,1687.75,1688.75,1687,1688.25,21118,1687.912397
09/12/2013 09:18:11,1688.25,1688.75,1687,1687,21115,1687.707921
09/12/2013 09:30:01,1687,1689.5,1687,1689.5,21112,1688.266791
09/12/2013 09:42:04,1689.5,1690,1688.75,1689.5,21098,1689.412954
09/12/2013 09:56:21,1689.5,1689.75,1688.5,1688.75,21098,1689.059472
09/12/2013 10:08:07,1688.75,1688.75,1687.5,1688.25,21111,1688.178355
09/12/2013 10:17:36,1688.25,1688.25,1686.25,1686.25,21126,1687.090682
09/12/2013 10:25:19,1686.25,1687.25,1685.25,1686.5,21134,1686.061914
09/12/2013 10:33:27,1686.5,1687.5,1685.5,1686,21125,1686.621586
09/12/2013 10:39:04,1686,1686.25,1684.25,1684.25,21155,1685.19857
09/12/2013 10:51:46,1684.25,1685.5,1684.25,1684.5,21151,1684.836793
09/12/2013 11:03:26,1684.5,1686.25,1684,1684.25,21150,1685.163333
09/12/2013 11:11:50,1684.25,1685,1683.75,1683.75,21160,1684.443596
09/12/2013 11:21:18,1683.75,1684,1682.5,1683,21161,1683.278543
09/12/2013 11:28:26,1683,1683,1681.75,1682.75,21138,1682.26398
09/12/2013 11:43:55,1682.75,1684.5,1682.5,1684,21226,1683.587746
09/12/2013 12:08:58,1684,1684.75,1683.25,1684.5,21159,1684.150149
09/12/2013 12:21:48,1684.5,1687.25,1684.5,1687,21141,1686.004541
09/12/2013 12:44:55,1687,1687.5,1685.5,1686,21130,1686.592239
09/12/2013 13:10:32,1686,1686.75,1685.5,1686.5,21092,1686.147212
09/12/2013 13:25:43,1686.5,1686.75,1685,1685.25,21183,1685.7743
09/12/2013 13:44:29,1685.25,1686.25,1683.75,1684.5,21153,1685.040455
09/12/2013 13:58:19,1684.5,1686.75,1684.25,1686.25,21142,1685.542806
09/12/2013 14:09:02,1686,1686.75,1684.5,1684.75,21119,1685.506665
09/12/2013 14:17:41,1684.75,1684.75,1682.75,1683,21184,1683.712377
09/12/2013 14:25:34,1683,1684,1682.5,1683.75,21180,1683.157625
09/12/2013 14:37:04,1683.75,1684.25,1683.25,1683.75,21157,1683.78461
09/12/2013 14:48:25,1683.75,1684.25,1682,1682.25,21182,1683.343063
09/12/2013 14:55:32,1682.25,1682.75,1681.25,1682.75,21181,1682.189911
09/12/2013 14:59:49,1682.75,1683,1682,1682.75,21179,1682.489719
09/12/2013 15:00:01,1682.75,1684.5,1682.5,1684.5,21179,1683.534681
09/12/2013 15:01:12,1684.5,1685,1684.25,1684.5,21073,1684.653383
09/12/2013 15:09:14,1684.5,1685,1683.75,1684.5,21237,1684.411758
09/12/2013 19:11:12,1684.25,1685.75,1678,1680.5,21165,1684.087928
09/13/2013 01:11:55.906,1680.5,1680.75,1674,1675.75,21232,1677.726922
09/13/2013 03:19:20.555,1675.75,1679,1675.5,1676,21261,1677.036546
09/13/2013 06:28:35.328,1676,1677.5,1674.75,1677.25,21259,1676.295734
09/13/2013 07:30:16.382,1677.25,1680.5,1677,1679.5,21227,1679.10184
09/13/2013 08:29:07.951,1679.5,1679.75,1678,1679.5,21221,1678.854378
09/13/2013 08:33:35.195,1679.5,1680.25,1678,1678.25,21229,1679.368282
09/13/2013 08:37:55.397,1678.25,1679.5,1677.75,1679,21220,1678.648728
09/13/2013 08:42:01.632,1679,1680.5,1678.75,1679,21228,1679.665984
09/13/2013 08:48:31.770,1679,1680.25,1678.75,1679.5,21219,1679.546421
09/13/2013 08:55:22.266,1679.5,1682.25,1679,1680.25,21207,1680.587542
09/13/2013 08:59:27.207,1680.25,1680.75,1679,1680.25,21214,1679.965907
09/13/2013 09:04:57.782,1680.25,1680.5,1678.25,1678.75,21221,1679.272914
09/13/2013 09:10:01.680,1678.75,1678.75,1677,1677.25,21239,1677.785654
09/13/2013 09:16:11.934,1677.25,1677.75,1676,1676.25,21260,1676.665075
09/13/2013 09:23:28.832,1676,1677.25,1675.75,1676,21260,1676.306585
09/13/2013 09:30:03.629,1676,1676.5,1675,1676.25,21258,1675.931932
09/13/2013 09:37:25.783,1676.25,1677.75,1676.25,1677.5,21246,1677.097018
09/13/2013 09:44:14.646,1677.5,1679.25,1677.25,1679,21247,1678.262496
09/13/2013 09:53:27.024,1679,1679.5,1678,1679,21198,1678.783907
09/13/2013 10:01:48.817,1679,1679.75,1678.5,1678.75,21252,1679.106449
09/13/2013 10:16:29.448,1678.75,1680,1678.5,1680,21221,1679.096591
09/13/2013 10:26:51.356,1680,1681.5,1679.25,1680.75,21218,1680.298532
09/13/2013 10:38:31.352,1681,1681.25,1680,1680.75,21139,1680.619045
09/13/2013 11:10:19.005,1680.75,1681.25,1680,1680.5,21271,1680.563502
09/13/2013 11:39:35.296,1680.5,1681.75,1679.5,1679.75,21199,1680.724822
09/13/2013 12:08:43.413,1679.75,1681,1679.25,1681,21220,1680.094475
09/13/2013 12:57:13.658,1681,1681.25,1680,1681,21204,1680.704643
09/13/2013 13:21:47.271,1681,1682,1680.5,1681.25,21196,1681.477166
09/13/2013 14:06:01.665,1681.25,1681.25,1680.25,1680.5,21201,1680.734635
09/13/2013 14:32:52.727,1680.5,1681,1679.5,1680.5,21210,1680.295497
09/13/2013 14:52:46.025,1680.5,1680.75,1679,1679.25,21216,1679.904164
09/13/2013 14:59:01.933,1679.25,1680.75,1678.75,1680.75,21210,1679.718682
09/13/2013 14:59:57.729,1680.75,1681.5,1680.25,1681.25,21181,1681.041724
09/13/2013 15:00:48.613,1681.25,1681.5,1680.25,1680.5,21226,1680.961651
09/13/2013 15:12:09.863,1680.5,1682.25,1680.25,1682,21184,1681.395676
09/15/2013 17:00:09.456,1682,1696,1681.75,1696,21141,1686.696242
09/15/2013 17:09:19.277,1696,1701.25,1694.5,1701.25,20996,1697.320752
09/15/2013 17:42:02.304,1701.25,1701.5,1698,1700.5,20899,1699.386322
09/15/2013 18:31:39.910,1700.75,1703.75,1700.25,1700.75,21012,1701.859069
09/15/2013 21:52:39.489,1700.75,1701,1699,1700,20963,1699.874195
09/16/2013 01:48:51.051,1699.75,1701,1698.5,1699,20976,1699.679598
09/16/2013 02:31:26.583,1699,1699.75,1697.5,1697.75,20972,1698.376836
09/16/2013 03:19:14.587,1697.75,1702.5,1697.5,1702,20977,1700.038554
09/16/2013 05:06:38.079,1702,1702.5,1699.75,1701,20946,1701.303901
09/16/2013 06:34:06.775,1701,1701.5,1699,1699.75,20965,1700.074899
09/16/2013 07:45:17.329,1700,1700.25,1698,1698.25,20970,1699.224666
09/16/2013 08:11:46.638,1698.25,1699.5,1697.5,1699.25,20945,1698.370661
09/16/2013 08:30:18.358,1699.25,1700,1698.5,1699.5,21007,1699.416385
09/16/2013 08:32:25.667,1699.5,1700.5,1698.25,1698.25,20967,1699.501717
09/16/2013 08:35:21.607,1698.25,1698.5,1697.25,1697.5,20971,1697.861809
09/16/2013 08:37:19.106,1697.5,1697.5,1696.5,1696.5,21028,1696.995114
09/16/2013 08:40:07.106,1696.5,1696.75,1695.75,1696,21012,1696.282803
09/16/2013 08:41:55.223,1696,1696.25,1694.5,1695,21007,1695.289677
09/16/2013 08:44:41.771,1695,1695.75,1694.5,1694.75,21033,1695.189607
09/16/2013 08:48:14.039,1694.75,1695,1694,1695,21038,1694.489804
09/16/2013 08:51:36.387,1695,1696,1694.5,1695,21005,1695.477684
09/16/2013 08:56:30.404,1695,1695.5,1693.75,1693.75,21041,1694.67252
09/16/2013 09:00:58.748,1693.75,1695,1693.5,1695,21008,1694.163426
09/16/2013 09:03:02.699,1695,1695.25,1692,1692.25,21075,1693.537829
09/16/2013 09:05:14.546,1692.25,1693.75,1691.75,1693.5,21056,1692.595353
09/16/2013 09:08:45.418,1693.5,1694.25,1692.75,1693.75,21044,1693.662018
09/16/2013 09:15:48.420,1693.75,1695.5,1693.25,1695.5,21031,1694.097214
09/16/2013 09:21:50.001,1695.5,1695.75,1694.75,1695.5,20914,1695.23666
09/16/2013 09:30:47.026,1695.25,1696,1694.5,1695.25,21133,1695.432369
09/16/2013 09:35:57.040,1695.25,1696.75,1695,1695.5,20955,1695.866846
09/16/2013 09:41:33.795,1695.5,1696.25,1695,1695.25,21078,1695.708867
09/16/2013 09:51:12.547,1695.25,1696,1694.5,1695.25,20963,1695.164922
09/16/2013 09:59:51.322,1695.25,1695.75,1693.75,1694.25,21090,1694.770519
09/16/2013 10:05:11.091,1694.25,1695,1693.75,1694.5,21036,1694.201476
09/16/2013 10:15:15.607,1694.5,1695.5,1694.25,1695.25,21029,1694.816729
09/16/2013 10:29:05.198,1695.25,1696.25,1694.5,1696,21019,1695.533053
09/16/2013 10:41:16.709,1696,1696.75,1695.75,1696.75,21008,1696.180169
09/16/2013 10:58:06.173,1696.75,1697.25,1696.25,1696.75,21003,1696.711827
09/16/2013 11:10:15.532,1696.75,1697.5,1696.5,1697,21005,1696.945715
09/16/2013 11:16:34.646,1697,1698.25,1696.75,1698,20977,1697.472446
09/16/2013 11:31:29.258,1698,1698.5,1696.75,1697,21009,1697.761995
09/16/2013 11:50:20.346,1697,1697.5,1696.25,1696.75,21005,1696.756094
09/16/2013 12:04:03.541,1696.5,1696.75,1695,1696,21019,1695.707384
09/16/2013 12:29:16.415,1696,1696,1694.25,1695.25,21025,1695.087503
09/16/2013 12:41:49.000,1695.25,1695.25,1692.5,1692.75,20953,1693.852766
09/16/2013 12:43:24.084,1692.75,1693,1690,1690,21086,1691.541177
09/16/2013 12:51:46.381,1690,1692.5,1690,1692.5,21139,1691.229528
09/16/2013 13:01:28.297,1692.5,1693.25,1691.75,1693,21036,1692.641412
09/16/2013 13:17:30.386,1693,1693.25,1691.25,1692.75,21084,1692.156624
09/16/2013 13:30:29.897,1692.75,1693.25,1691,1691.25,21057,1692.260032
09/16/2013 13:34:22.345,1691.25,1692,1690,1691,21060,1690.72608
09/16/2013 13:41:30.179,1691,1691,1689.25,1690,21109,1689.960124
09/16/2013 13:49:37.859,1690,1691.25,1689,1690.75,21089,1690.053772
09/16/2013 14:03:29.930,1690.75,1691.5,1689.75,1690.5,21081,1690.55952
09/16/2013 14:12:43.734,1690.5,1692.5,1690.25,1692,21070,1691.439286
09/16/2013 14:26:00.909,1692,1692.25,1690.5,1691.25,21066,1691.561355
09/16/2013 14:33:25.964,1691.5,1691.5,1688.75,1689.25,21092,1689.902036
09/16/2013 14:38:46.719,1689.25,1690.5,1688.25,1689.25,21094,1689.385714
09/16/2013 14:43:20.623,1689.25,1690.5,1688.5,1688.5,21096,1689.461355
09/16/2013 14:49:02.668,1688.5,1689.75,1688,1689,21105,1688.691128
09/16/2013 14:55:24.972,1688.75,1690.5,1688.75,1690,21092,1689.682534
09/16/2013 14:58:58.864,1690,1691,1689.5,1691,21081,1690.364333
09/16/2013 15:00:02.661,1691,1691.5,1690,1691.25,21062,1690.658342
09/16/2013 15:02:41.955,1691.25,1691.25,1690,1690.25,21078,1690.674566
09/16/2013 15:10:57.543,1690.25,1691.25,1689.5,1691,21039,1690.294251
09/16/2013 16:13:56.477,1691,1692.25,1689.25,1689.25,21140,1691.173451
09/16/2013 22:50:43.717,1689.25,1690.75,1688,1689.5,21094,1689.556189
09/17/2013 02:49:19.358,1689.5,1691.25,1688,1689.5,21094,1689.589634
09/17/2013 04:25:33.365,1689.5,1690.5,1687.75,1688.25,21100,1688.938318
09/17/2013 06:10:28.986,1688.25,1689.75,1688,1689.25,21102,1688.952315
09/17/2013 07:05:19.311,1689.25,1691.5,1689,1690.75,21083,1690.4446
09/17/2013 07:40:08.001,1690.75,1692.75,1690.75,1691.75,21063,1691.644721
09/17/2013 08:03:47.004,1691.5,1693.25,1691.5,1692.75,21061,1692.432743
09/17/2013 08:30:00.623,1692.75,1693,1691.75,1692.25,21059,1692.287003
09/17/2013 08:32:03.823,1692.25,1693.75,1692.25,1693.25,21051,1692.936998
09/17/2013 08:35:58.971,1693.25,1694.5,1693.25,1694.25,21039,1693.841639
09/17/2013 08:40:27.545,1694.25,1694.5,1693.5,1694.25,21041,1694.061903
09/17/2013 08:45:25.017,1694.25,1695.25,1694,1695,21028,1694.579275
09/17/2013 08:50:10.871,1695,1695.25,1694.25,1695,21032,1694.760009
09/17/2013 08:53:42.519,1695,1696.25,1695,1696.25,21008,1695.657535
09/17/2013 09:00:43.006,1696.25,1696.5,1695,1695.25,21022,1695.710078
09/17/2013 09:07:06.479,1695.25,1696,1694.75,1695.75,21025,1695.449049
09/17/2013 09:12:13.465,1695.75,1696.5,1695.5,1695.75,20991,1696.087502
09/17/2013 09:19:54.188,1695.75,1697.25,1695.5,1697,21025,1696.582759
09/17/2013 09:30:33.886,1697,1697.25,1696.25,1697,20998,1696.822471
09/17/2013 09:39:40.307,1697,1697.75,1696.5,1696.75,20993,1696.990747
09/17/2013 09:49:13.383,1696.75,1697,1695.75,1696,21020,1696.290033
09/17/2013 10:00:44.033,1696,1696.75,1695.5,1696.25,21014,1696.147271
09/17/2013 10:14:18.140,1696.25,1697,1695.5,1696,20963,1696.342902
09/17/2013 10:29:55.780,1696,1697,1695.75,1696.75,21058,1696.414925
09/17/2013 10:46:25.682,1696.75,1697.25,1695.5,1695.75,21003,1696.240918
09/17/2013 11:11:53.879,1695.75,1696.75,1695.5,1696,20877,1696.158164
09/17/2013 11:47:09.694,1696,1697,1695.75,1696.75,21144,1696.408709
09/17/2013 12:00:40.567,1696.75,1698.5,1696.5,1698.25,21000,1697.533607
09/17/2013 12:16:16.156,1698.25,1698.5,1697,1697.25,20974,1697.8691
09/17/2013 12:53:27.540,1697.25,1698.25,1697,1698,20979,1697.515134
09/17/2013 13:16:21.196,1698,1698.75,1697.75,1698.25,21016,1698.158938
09/17/2013 13:33:47.575,1698.25,1698.25,1697.25,1698,20995,1697.806442
09/17/2013 14:00:00.062,1698,1698.5,1697.5,1697.75,20986,1698.093598
09/17/2013 14:20:37.733,1697.75,1698.25,1697.5,1697.75,20980,1697.909259
09/17/2013 14:31:34.272,1697.75,1698.25,1697.5,1697.5,20999,1697.853219
09/17/2013 14:41:14.195,1697.5,1697.75,1696.5,1697,20892,1697.058025
09/17/2013 14:50:35.173,1697,1698,1696.75,1697.5,21104,1697.472742
09/17/2013 14:57:10.795,1697.5,1697.75,1697,1697.5,20991,1697.26908
09/17/2013 14:59:58.296,1697.5,1698.25,1697.25,1698,20995,1697.909288
09/17/2013 15:01:09.833,1698,1698.5,1697.5,1697.75,20993,1697.947482
09/17/2013 15:10:41.989,1697.75,1698.25,1697.5,1697.75,20953,1697.92383
09/17/2013 15:30:08.650,1697.75,1699.5,1697.5,1699.5,21021,1698.323427
09/17/2013 20:37:22.666,1699.5,1700.5,1698.25,1700.25,20971,1699.252635
09/18/2013 02:14:56.531,1700.25,1701,1698.25,1699.5,20969,1699.616648
09/18/2013 03:51:19.379,1699.5,1700.75,1698,1700,20966,1699.451851
09/18/2013 05:08:16.318,1700,1701.75,1699.75,1699.75,20961,1700.691713
09/18/2013 06:44:58.179,1699.75,1700.75,1699.25,1700,20962,1699.918412
09/18/2013 07:25:30.970,1700,1700.25,1699,1700,20972,1699.580441
09/18/2013 08:10:03.069,1699.75,1700,1698.25,1698.25,20980,1698.823022
09/18/2013 08:30:01.866,1698.25,1698.5,1697.25,1697.75,20984,1697.855795
09/18/2013 08:33:00.892,1697.75,1698.75,1697.25,1697.5,20992,1698.022544
09/18/2013 08:37:32.973,1697.5,1698.75,1697,1698.5,20995,1697.764599
09/18/2013 08:42:46.054,1698.5,1698.75,1697,1697.5,20939,1697.991057
09/18/2013 08:51:14.199,1697.5,1698.75,1697.25,1698.5,21037,1698.013619
09/18/2013 08:58:51.160,1698.5,1699,1697.5,1697.75,20983,1698.467319
09/18/2013 09:05:35.998,1697.75,1698.5,1697.25,1698.25,20991,1697.851889
09/18/2013 09:13:16.785,1698.25,1699.25,1698.25,1699,20977,1698.742718
09/18/2013 09:22:28.850,1699,1699.25,1697.25,1697.25,20990,1698.091746
09/18/2013 09:27:58.672,1697.25,1697.25,1695.5,1695.5,20951,1696.620352
09/18/2013 09:34:17.024,1695.75,1696.25,1695,1695.5,21074,1695.643613
09/18/2013 09:40:29.604,1695.5,1696.5,1695,1696,20987,1695.662136
09/18/2013 09:48:10.773,1696,1696.25,1694.5,1695,21029,1695.352763
09/18/2013 10:00:38.994,1695,1696.25,1694.75,1696,21022,1695.596221
09/18/2013 10:14:19.013,1696,1696.5,1695.5,1695.75,21033,1696.017461
09/18/2013 10:29:33.437,1695.75,1696,1695,1695.75,21006,1695.535859
09/18/2013 10:41:20.710,1695.75,1696.25,1694.75,1695,21029,1695.608113
09/18/2013 10:51:11.419,1695,1695.5,1694,1695.5,21023,1694.702659
09/18/2013 11:02:37.266,1695.25,1695.5,1693.75,1694.25,21040,1694.494903
09/18/2013 11:14:51.188,1694.25,1694.75,1693.5,1694,21036,1694.085377
09/18/2013 11:25:37.002,1694,1694.5,1693.25,1694.25,20858,1693.900014
09/18/2013 11:47:45.251,1694.25,1694.75,1693.5,1694.25,21220,1694.111581
09/18/2013 12:04:56.512,1694.25,1695.75,1694.25,1695.25,21019,1695.020232
09/18/2013 12:19:37.036,1695.25,1696.5,1695,1696.25,21018,1695.778143
09/18/2013 12:28:55.459,1696.25,1697.5,1695.75,1697,21006,1696.724698
09/18/2013 12:47:08.472,1697,1697.25,1695.5,1696,21013,1696.282575
09/18/2013 13:00:00.028,1696,1698,1695,1698,20813,1696.195839
09/18/2013 13:00:11.630,1698,1706.25,1698,1705.5,21134,1702.287593
09/18/2013 13:00:31.348,1705.5,1709,1704.25,1708.5,20873,1707.201181
09/18/2013 13:00:57.554,1708.5,1713,1708.5,1712.75,20838,1710.451447
09/18/2013 13:01:21.875,1712.75,1712.75,1710,1711,20790,1711.095924
09/18/2013 13:01:55.881,1711,1711,1708.75,1710.5,20877,1710.062437
09/18/2013 13:02:36.860,1710.5,1711.75,1709.5,1711.5,20817,1711.078446
09/18/2013 13:03:56.939,1711.5,1712,1707,1707.5,20856,1709.934287
09/18/2013 13:05:14.119,1707.5,1708.25,1706.5,1707,20872,1707.283334
09/18/2013 13:06:33.645,1707,1710,1706,1708.75,20870,1707.863488
09/18/2013 13:07:51.105,1708.5,1710.5,1708.5,1709.25,20846,1709.42471
09/18/2013 13:09:29.452,1709.25,1710,1707.75,1709.75,20859,1708.686179
09/18/2013 13:10:36.886,1709.75,1712,1709.25,1711.5,20807,1710.715408
09/18/2013 13:11:24.688,1711.5,1714,1711.5,1713.5,20745,1712.482755
09/18/2013 13:11:58.267,1713.5,1715.5,1713.25,1714.75,20880,1714.32215
09/18/2013 13:12:49.243,1714.75,1715.5,1713.5,1714,20785,1714.502153
09/18/2013 13:14:13.850,1714,1714,1712.75,1713.5,20802,1713.374363
09/18/2013 13:15:52.159,1713.5,1713.75,1711.75,1713.5,20788,1712.733368
09/18/2013 13:18:02.141,1713.5,1714.25,1712,1712.75,20825,1713.08982
09/18/2013 13:20:37.018,1712.75,1714,1712,1713,20808,1712.805844
09/18/2013 13:22:03.848,1713,1716,1713,1715.5,20760,1714.591077
09/18/2013 13:23:27.696,1715.5,1717,1715,1716,20749,1716.100487
09/18/2013 13:26:19.598,1716,1717,1715.5,1716.25,20808,1716.346249
09/18/2013 13:28:42.045,1716.25,1716.5,1713.75,1713.75,20752,1715.083968
09/18/2013 13:31:26.178,1713.75,1714.75,1712.75,1714.25,20814,1713.749303
09/18/2013 13:34:06.658,1714.25,1714.75,1712,1712.5,20811,1713.174175
09/18/2013 13:37:20.241,1712.5,1714.5,1712.5,1713.75,20792,1713.709407
09/18/2013 13:41:27.096,1713.75,1714.5,1712.5,1714.5,20796,1713.741934
09/18/2013 13:44:50.379,1714.5,1716,1714.25,1715,20779,1715.132333
09/18/2013 13:48:08.419,1715,1717.25,1714.75,1717.25,20697,1715.703013
09/18/2013 13:50:20.104,1717,1718,1715.25,1718,20835,1716.813859
09/18/2013 13:54:15.123,1718,1719,1717.5,1718.5,20709,1718.232411
09/18/2013 13:57:00.391,1718.5,1719.75,1718.5,1719.25,20762,1719.214262
09/18/2013 13:58:40.847,1719.5,1721.75,1719.5,1721.25,20713,1720.641879
09/18/2013 13:59:57.645,1721.25,1722.5,1721,1722.5,20700,1721.754312
09/18/2013 14:01:32.938,1722.5,1723.25,1721.25,1721.75,20635,1722.06873
09/18/2013 14:04:21.667,1721.75,1723,1721.25,1722.25,20756,1722.320172
09/18/2013 14:07:10.484,1722.25,1722.5,1720.25,1720.5,20706,1721.216205
09/18/2013 14:11:43.427,1720.75,1721.5,1720,1720,20707,1720.720891
09/18/2013 14:14:59.739,1720,1721,1719.25,1719.25,20712,1720.003174
09/18/2013 14:18:53.116,1719.25,1720,1718,1718.25,20743,1719.112472
09/18/2013 14:22:11.668,1718.25,1718.5,1717.5,1717.5,20743,1717.961083
09/18/2013 14:26:23.692,1717.5,1719,1717.5,1718.25,20617,1718.399355
09/18/2013 14:29:16.141,1718.25,1718.75,1717,1717,20856,1717.931447
09/18/2013 14:31:40.415,1717,1718.5,1716.75,1718,20762,1717.642351
09/18/2013 14:35:07.033,1718,1718,1716.75,1717.75,20747,1717.374259
09/18/2013 14:39:14.590,1717.75,1719,1717,1719,20750,1717.869819
09/18/2013 14:42:54.377,1719,1719.75,1718.75,1719.5,20731,1719.134087
09/18/2013 14:47:39.009,1719.5,1719.5,1718,1718.75,20735,1718.726429
09/18/2013 14:52:23.270,1718.75,1719.25,1718,1718,20736,1718.588071
09/18/2013 14:55:00.167,1718,1718.25,1716.25,1716.5,20741,1717.31821
09/18/2013 14:58:01.308,1716.5,1717.75,1716.5,1717.75,20725,1717.23339
09/18/2013 14:59:40.361,1717.75,1718.5,1717.75,1718.25,20775,1718.079495
09/18/2013 14:59:58.920,1718.25,1718.75,1718,1718.25,20575,1718.319174
09/18/2013 15:00:05.274,1718.25,1719.25,1718.25,1718.75,20913,1718.671604
09/18/2013 15:00:41.011,1718.75,1719,1718,1718,20725,1718.486755
09/18/2013 15:02:21.883,1718,1718.25,1717.25,1717.75,20748,1717.794474
09/18/2013 15:07:19.546,1717.75,1718.25,1717.25,1718,20749,1717.831317
